sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
"Mongol empire, empire founded by Genghis Khan in 1206. Originating from the Mongol heartland in the Steppe of central Asia, by the late 13th century it spanned from the Pacific Ocean in the east to the Danube River and the shores of the Persian Gulf in the west. At its peak, it covered some 9 million square miles (23 million square km) of territory, making it the largest contiguous land empire in world history The year 1206, when Temüjin, son of Yesügei, was elected Genghis Khan of a federation of tribes on the banks of the Onon River, must be regarded as the beginning of the Mongol empire. This federation not only consisted of Mongols in the proper sense—that is, Mongol-speaking tribes—but also other Turkic tribes. Before 1206 Genghis Khan was but one of the tribal leaders fighting for supremacy in the steppe regions south and southeast of Lake Baikal; his victories over the Kereit and then the Naiman Turks, however, gave him undisputed authority over the whole of what is now Mongolia. A series of campaigns, some of them carried out simultaneously, followed. The first attack (1205–09) was directed against the Tangut kingdom of Hsi Hsia (Xi Xia), a northwestern border-state of China, and ended in a declaration of allegiance by the Xi Xia king. A subsequent campaign was aimed at north China, which at that time was ruled by the Tungusic Jin dynasty.",1369,235,342.25,"[-5.82799362e-03 -3.54783274e-02 -1.16055394e-02 -3.93830575e-02
  2.31051371e-02  8.65542702e-03  5.85587323e-02 -2.63474919e-02
  9.16801170e-02 -2.75094602e-02  3.58594675e-03 -1.20415352e-01
  1.77128799e-02  2.06216350e-02  5.72430193e-02  2.89245658e-02
  1.84094757e-02  1.67910103e-02 -4.01966088e-03  3.38376984e-02
  7.72204995e-03  2.42064497e-03 -2.97286138e-02  7.15988642e-03
 -6.02334104e-02 -1.79415606e-02 -1.95144862e-02 -4.19283174e-02
 -3.73216160e-02 -4.65913340e-02  5.58103770e-02 -2.67260633e-02
 -2.27171648e-02  1.07382014e-02  2.46900072e-06 -1.42013673e-02
 -5.93733601e-02 -2.13071089e-02  3.38375904e-02 -3.92318191e-03
  1.06892399e-02  4.59980071e-02 -2.22859215e-02 -3.12900357e-02
  4.01046909e-02  2.59598270e-02  2.45682187e-02  8.75836089e-02
  4.76449132e-02  1.03477826e-02 -4.78266086e-03 -5.94074205e-02
  2.56974269e-02  5.96550666e-03 -6.77594692e-02 -2.84485873e-02
  2.80358810e-02  4.48115692e-02 -3.45484465e-02 -1.68615598e-02
 -3.38774058e-03 -4.80040628e-03  1.51851038e-02 -3.48566808e-02
 -1.52122090e-02 -1.96013208e-02 -1.56428777e-02  4.04413640e-02
  4.29371521e-02 -1.95184797e-02  3.60291414e-02  1.12671442e-02
  1.53057082e-02  1.51382014e-02 -5.93874976e-03 -1.79735087e-02
  1.18229701e-03  6.19944111e-02  5.01124635e-02 -1.80735439e-02
 -2.26956643e-02 -4.62645330e-02 -1.15270056e-02 -1.58450343e-02
 -3.00999843e-02  1.84282940e-02  2.88616922e-02 -4.61915694e-02
 -3.66418250e-02  1.27014639e-02 -2.35580187e-02  1.39376614e-02
 -3.31648253e-02  4.47254367e-02 -1.19382054e-01  2.42820964e-03
  1.93855893e-02  2.54982505e-02 -2.67596040e-02  7.31679201e-02
 -3.93707268e-02 -3.02510019e-02 -1.97324133e-03 -5.32106794e-02
 -4.63652313e-02  6.46377578e-02 -1.77639052e-02 -1.90744016e-04
 -3.37548442e-02 -1.28422314e-02 -4.26571779e-02 -5.35388663e-02
 -3.04475762e-02  1.16648031e-02  2.30036508e-02 -1.86028201e-02
 -2.05946155e-02  1.90375447e-02  1.82268173e-02  2.16502529e-02
 -5.67299016e-02 -1.14340307e-02  1.59732625e-02 -1.09085878e-02
 -4.55793887e-02 -6.75982982e-03 -3.33612375e-02 -2.33607367e-02
  5.28852362e-03 -6.17932109e-03  7.52109475e-03  4.29241695e-02
 -2.16544773e-02  2.22154558e-02 -1.94120388e-02  2.62993248e-03
 -1.35334423e-02  1.03506064e-02  3.58794853e-02  4.70751077e-02
  6.18686434e-03  6.93915933e-02 -3.04918215e-02 -3.41964252e-02
 -1.28693609e-02  2.15862356e-02 -3.41178849e-02 -3.32188583e-03
  1.34332003e-02 -3.93251479e-02 -2.13170443e-02 -4.23076935e-02
 -3.64243574e-02 -1.43468322e-03 -1.61310807e-02  2.78875213e-02
 -1.08362874e-02 -3.49874683e-02  3.67379412e-02  3.13089369e-03
  6.37635738e-02  6.06801398e-02  4.53493483e-02 -2.28587352e-02
  4.80834246e-02 -1.12151550e-02 -5.23888564e-04  1.33702485e-03
  5.77954650e-02  5.85866719e-03 -4.70274538e-02  3.35216224e-02
  2.29310356e-02  6.41739666e-02  3.69421355e-02  4.60027670e-03
  1.14910165e-02  5.93025498e-02 -4.82430458e-02  5.58581017e-02
 -3.05001568e-02 -1.64425317e-02 -1.74310664e-03 -3.91011946e-02
  3.06419320e-02 -3.33760027e-03  2.17433665e-02 -1.80976256e-03
  4.15000580e-02  3.61962419e-04 -4.04748060e-02  3.17609869e-03
  2.90194172e-02 -1.01605419e-03  4.61416058e-02  1.59086194e-02
 -8.19450337e-03  1.06795825e-01 -5.42409811e-03 -2.17828294e-03
  4.10369225e-02  2.50637997e-02  4.78295796e-02 -3.07957083e-02
 -6.00430649e-04 -3.31264846e-02 -1.29242176e-02 -6.20746100e-03
 -3.09576280e-03 -6.66127726e-02  7.09608430e-03 -6.57162815e-03
 -3.78931873e-02 -4.73391414e-02 -1.14435726e-03  2.28648540e-02
 -3.60246450e-02 -3.61448340e-02  6.74192421e-03  2.89098616e-03
  1.43077429e-02  2.36739609e-02  3.49833146e-02  2.87784189e-02
 -5.57810664e-02 -4.72145043e-02 -2.15653293e-02  9.73486900e-03
  2.80768033e-02 -1.57780349e-02 -1.62183661e-02  1.77394878e-02
 -4.88556698e-02  4.43820544e-02 -9.66692567e-02  9.13318153e-03
  4.25029099e-02 -4.23059724e-02  7.54861394e-03  3.28487270e-02
  1.86896175e-02 -2.10299771e-02 -4.83575417e-03  6.45525986e-03
  1.98573545e-02 -4.92587723e-02 -5.87926172e-02 -3.98315303e-02
 -1.51504884e-02 -3.59195806e-02 -2.20421981e-02 -3.56100383e-04
  1.17737483e-02  6.97367406e-03  1.82923786e-02  4.67747375e-02
  1.87588297e-03 -1.15365423e-02  1.52918033e-03  2.22480260e-02
 -4.75474298e-02  6.61075208e-03 -5.43428324e-02  4.11629938e-02
  1.99308041e-02  1.80006884e-02  1.04881059e-02 -3.19378451e-02
  3.47801074e-02  5.33757126e-03 -4.11726721e-02 -5.67412004e-02
 -1.75521635e-02  2.16361042e-02 -3.61215286e-02 -1.65913869e-02
 -2.15252582e-02 -8.38800147e-03 -2.28786021e-02  3.21296006e-02
  2.37046625e-03  1.68200908e-03  1.54510476e-02 -2.38220897e-02
  2.69283485e-02 -3.98168387e-03  3.30181345e-02  1.30433589e-02
  5.06727360e-02 -8.61406326e-02 -3.95678617e-02 -5.54738799e-03
 -4.42420170e-02 -3.93236503e-02 -7.43850693e-03 -1.86571535e-02
 -1.03442512e-01  1.60646811e-02  2.29358636e-02  5.39018633e-03
  1.77366994e-02 -6.24074899e-02  9.38738510e-02  1.48239778e-02
 -2.55412944e-02  2.56052557e-02 -2.18394399e-03 -2.10082084e-02
  5.47328498e-03  6.04253449e-02  5.11512943e-02 -2.11364590e-02
 -2.98913084e-02 -1.28894806e-01 -3.22772823e-02  3.63255292e-02
 -1.65356621e-02  6.19929954e-02 -1.54684833e-03  2.51748431e-02
 -1.31055731e-02  1.74785424e-02 -2.82157995e-02  3.73460203e-02
 -2.37621870e-02  1.48340231e-02  4.32243794e-02 -2.75363587e-02
 -1.53392442e-02  5.99412173e-02  3.15353135e-03 -4.26991209e-02
 -7.76681164e-03  1.61738005e-02  3.36090513e-02 -2.82162093e-02
 -1.72654185e-02 -7.77658522e-02  4.55004834e-02 -3.48134041e-02
 -1.58187021e-02  5.41305766e-02 -4.25081849e-02  6.46228939e-02
  4.20795381e-02  4.19133715e-03  8.02987516e-02 -1.02322632e-02
  5.21436930e-02  3.09263356e-02 -1.17016491e-02 -3.28034461e-02
 -2.94457823e-02  6.59794882e-02 -4.92283516e-03  8.98373798e-02
  1.36192702e-02  3.65570257e-03  3.40597704e-02  6.04407638e-02
  9.09645483e-02  2.71524042e-02 -1.63909942e-02  2.44601015e-02
  4.72354852e-02 -1.42390914e-02 -1.03492923e-02 -3.88044268e-02
 -1.84414051e-02 -6.89770468e-03 -3.67627922e-03  1.89633202e-02
  5.92983030e-02  1.01530086e-02  9.98303294e-03  1.16709441e-01
  2.71912925e-02  5.31197190e-02 -7.77670816e-02  2.31950991e-02
 -4.74822149e-02 -1.03153564e-01  1.78654529e-02  1.21254390e-02
 -5.49988411e-02 -2.67060827e-02  3.41513343e-02  3.71159427e-02
 -6.36477992e-02 -5.91641366e-02  2.46611387e-02  1.41812190e-02
  2.97789108e-02  1.10411616e-02  1.49426481e-03 -1.63813233e-02
  1.24389399e-03 -1.38659459e-02 -4.76244129e-02  1.76662933e-02
  7.36346887e-03 -3.70184220e-02 -2.54379166e-03 -1.26897385e-02
 -1.74446367e-02 -1.29930098e-02  1.36734173e-02  1.48820393e-02
  2.40407120e-02 -2.15354562e-02  1.91812944e-02  2.97112428e-02
 -3.49706551e-03  3.54729593e-02 -1.64612625e-02  5.14830872e-02
  2.96722520e-02 -5.48404129e-03 -4.95984368e-02 -2.98181665e-04
 -7.16988370e-03  3.69540155e-02 -2.38266345e-02  1.26068695e-02
 -8.07090569e-03  2.16307938e-02 -1.59108583e-02  3.59339006e-02
  3.41312289e-02 -2.46372335e-02 -2.74642017e-02 -6.61253463e-03
  2.94842999e-02 -4.30925377e-02 -2.76708836e-03 -4.96544763e-02
  1.21964198e-02  4.58418541e-02  6.69049844e-02 -3.75879370e-02
 -1.15887169e-02 -2.79812142e-02 -5.29198274e-02  7.36717656e-02
  3.21793221e-02  1.03534907e-02  2.54650190e-02  6.23130379e-03
 -1.57811176e-02  6.04379084e-03 -2.05835253e-02 -6.00666404e-02
 -2.84619443e-02 -4.98590991e-03 -2.64210403e-02  2.06801221e-02
  1.23182476e-01  3.50066856e-03  2.33321376e-02 -2.94717345e-02
 -3.59728262e-02 -3.06910165e-02 -2.61538494e-02  1.08859874e-02
  2.51650140e-02  8.60108286e-02 -4.43336219e-02 -2.04039011e-02
 -1.44835678e-03  8.70062131e-03 -1.41746597e-02 -3.51775922e-02
  9.19818413e-03 -3.55576389e-02  5.40524945e-02  7.42074195e-03
 -2.77688187e-02 -8.45838629e-04  5.87687157e-02 -5.84081374e-02
 -1.77707970e-02  2.33517289e-02  7.99365435e-03  3.76727246e-03
  2.14886591e-02 -3.97524610e-02 -5.25799654e-02 -2.36864015e-03
 -3.40733603e-02 -1.59955919e-02 -1.76447779e-02  1.73722897e-02
 -1.60912890e-02  5.54957688e-02  1.94192212e-02 -1.57629829e-02
 -7.63805211e-02 -1.08464165e-02 -1.93857793e-02  7.77216628e-02
 -2.39189900e-02  2.70908289e-02 -2.87504625e-02 -4.29912060e-02
  3.22219334e-03 -3.68429348e-03  1.14271455e-02  1.02850946e-03
  8.84632394e-03 -1.44775454e-02  5.22896498e-02  1.09803667e-02
  4.41493019e-02  1.42492885e-02  2.67867502e-02 -2.33821874e-03
 -3.41474474e-03 -1.89641900e-02 -4.78759408e-03 -2.70436220e-02
 -9.40018985e-03  4.36240509e-02 -1.96823943e-02  2.58501619e-02
 -6.67073429e-02 -1.97958313e-02 -2.38405317e-02 -1.26007339e-02
  4.97243777e-02 -3.46965306e-02  3.00817378e-02 -1.43730105e-03
 -6.11689501e-03 -2.35984866e-02  4.34889831e-03  8.88953283e-02
  1.71068851e-02 -4.61477078e-02 -7.25030005e-02  2.81964391e-02
  3.87240131e-03 -1.72882564e-02 -4.84756194e-02 -2.34735664e-02
 -3.80547270e-02  8.39465857e-02  6.16399497e-02 -1.98071413e-02
  2.27517039e-02 -4.10884991e-02 -1.41976529e-03  3.37008126e-02
 -9.30044279e-02  5.63950161e-04  5.27721047e-02 -6.37933952e-33
  7.22889043e-03 -1.28657799e-02  1.06862914e-02 -9.70693976e-02
  2.61685103e-02 -2.08382942e-02  6.09038118e-03  2.53243241e-02
  1.95683446e-02  5.98012283e-02 -5.64551679e-03 -6.92778267e-03
 -2.88007073e-02 -2.59238593e-02 -1.90410875e-02  9.32002999e-03
  4.04036939e-02 -1.99780259e-02  1.77635103e-02  7.82892555e-02
  3.59683260e-02 -2.50424771e-03  1.08345831e-02 -7.59695396e-02
  2.50923503e-02 -1.63395447e-03 -2.12801658e-02  4.99306954e-02
 -3.87426913e-02  4.90914471e-03  9.04672965e-03  1.09025557e-02
 -5.22491597e-02 -1.01308919e-01  4.12881672e-02 -4.83481027e-03
 -4.78307903e-02  9.90235899e-03  1.21091818e-02  5.19603342e-02
 -3.67424116e-02 -6.62939809e-03 -5.73175102e-02 -1.39266625e-02
  2.27952078e-02  3.58585181e-04  2.02603023e-02 -2.92138616e-03
  5.06519414e-02 -1.71115287e-02 -3.67268845e-02  1.05517320e-02
 -2.95082834e-02 -2.12248471e-02 -6.29302040e-02  1.73453223e-02
  1.29834516e-02 -4.33740392e-02  1.31517779e-02 -2.18346231e-02
  1.34765981e-02 -3.35713290e-03 -1.69173460e-02  4.62076329e-02
 -2.40172371e-02 -7.25676119e-03 -8.99333805e-02 -9.28288733e-04
 -1.40678771e-02 -5.52028716e-02  1.04657710e-02 -6.85379505e-02
 -8.11234787e-02 -4.34211828e-02  4.00413247e-03 -9.86749455e-02
 -3.76477018e-02 -2.28870381e-03  1.77882053e-02  2.60582492e-02
  2.72457115e-02 -3.74458171e-02 -2.46362062e-03  2.91213784e-02
  6.81252033e-02 -8.55520070e-02  1.56555139e-03 -6.23390824e-03
 -1.16534717e-02  1.52671719e-02  2.69040791e-03  4.72509153e-02
  7.41827243e-05  6.85344357e-03  1.71164256e-02  6.10801019e-02
 -7.33866319e-02 -2.49673855e-02 -1.74565557e-02 -3.10035497e-02
 -8.43034312e-03 -3.18642333e-02 -3.45202200e-02 -4.03836966e-02
 -2.46628448e-02  1.96381249e-02 -8.55597295e-03  6.28607348e-02
  4.50513810e-02  1.81599762e-02  4.36455458e-02  1.18039185e-02
  7.95211084e-03 -2.23258361e-02 -3.10961101e-02  7.44529143e-02
 -1.93185732e-02  3.86122498e-03 -5.56708593e-03 -2.27916185e-02
  3.75313195e-03  2.31796093e-02 -2.21497063e-02 -5.44558503e-02
  1.17497295e-02  4.92481887e-03 -7.78490095e-04 -1.22484856e-03
 -4.55267541e-02 -1.13385990e-02 -3.15103903e-02  6.52739359e-03
  3.23174277e-07  4.63291118e-03  2.85089090e-02  9.76874679e-03
  6.03192113e-02 -1.00584589e-02 -3.91796529e-02 -5.58796804e-03
  1.82540193e-02 -3.05970088e-02  3.81069109e-02 -1.40177384e-02
 -1.08653111e-02 -2.95883566e-02 -1.43577494e-02 -5.40320296e-03
 -5.42199086e-06 -2.46595149e-03  3.15979533e-02  1.78107508e-02
  5.24213091e-02  3.65570411e-02  4.67835478e-02 -2.15297146e-03
 -1.02553712e-02 -2.83889618e-04  6.85598375e-03  2.52227858e-02
  6.34431243e-02  4.59176898e-02  4.29611430e-02  4.28977348e-02
 -7.82092437e-02 -2.60400064e-02  3.04866489e-02  4.18958142e-02
  2.15819813e-02 -3.43258381e-02 -6.41186256e-03  4.91142794e-02
  8.82857200e-03  8.63330066e-03 -2.90642045e-02  4.05107215e-02
 -4.90394570e-02  5.97884459e-03  1.11962877e-01  5.11913747e-03
 -1.80496685e-02  5.47951609e-02 -5.18451221e-02  1.57076288e-02
 -2.28493754e-03  5.82915470e-02  2.74550784e-02 -1.03163263e-02
 -1.06068719e-02  1.47111397e-02 -2.03399081e-02 -2.67025884e-02
 -4.94057424e-02 -7.43148988e-03 -5.00024157e-03  5.52527644e-02
  2.49112137e-02 -2.78665535e-02  6.04790486e-02  1.43520106e-02
  2.82804518e-34 -3.59341875e-02 -1.84111577e-02  1.50444359e-02
 -1.34223653e-02  5.72248660e-02  1.79787123e-04 -1.49204524e-03
 -1.44535268e-03  5.77737652e-02 -1.33088175e-02 -1.60725582e-02]"
